"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"01044","Peñacerrada-Urizaharra","11.11","11.11","14.81","14.87","14.57","14.08","13.70","13.79","14.23","15.27","15.56","15.44","11.54","11.36"
"48077","Plentzia","8.10","9.03","8.52","8.28","8.31","10.20","10.69","10.69","11.60","11.42","10.31","10.48","11.73","12.54"
"48078","Portugalete","6.87","7.05","7.37","7.38","7.39","7.58","7.32","7.38","7.31","7.35","7.28","7.22","7.29","6.97"
"01047","Ribera Baja/Erribera Beitia","8.11","5.90","5.89","5.94","5.25","3.78","4.58","6.68","6.75","6.08","5.39","5.62","5.99","6.59"
"01051","Salvatierra/Agurain","4.81","4.61","5.03","4.83","5.21","5.27","6.15","6.87","6.79","6.64","6.49","6.72","7.06","6.88"
"01052","Samaniego","13.38","13.38","13.70","12.99","15.22","11.98","12.01","9.40","9.26","6.23","6.43","6.47","9.52","9.43"
"01053","San Millán/Donemiliaga","8.33","8.33","8.29","8.16","9.58","8.31","6.90","7.03","7.01","6.85","5.48","4.17","5.60","5.75"
"48082","Santurtzi","5.63","5.70","5.70","5.81","5.93","6.05","6.14","6.49","6.49","6.53","6.12","6.52","6.71","6.60"
"20070","Segura","4.75","4.75","4.74","4.74","4.75","4.72","4.76","5.03","5.78","5.93","7.00","7.26","6.49","6.48"
"48084","Sestao","5.98","5.87","6.18","6.11","6.26","6.19","6.26","6.75","7.04","7.01","6.96","7.29","7.13","7.10"
"48904","Sondika","7.73","8.17","8.33","9.19","8.79","9.25","10.39","10.58","10.86","10.77","10.20","10.59","10.77","10.50"
"48085","Sopela","5.18","5.18","5.48","5.45","5.48","6.01","6.11","6.31","6.34","6.16","5.84","6.00","5.82","6.15"
"48086","Sopuerta","6.55","7.32","7.75","7.40","6.95","6.55","6.61","7.59","8.11","7.84","7.95","8.14","7.42","7.11"
"20065","Soraluze-Placencia de las Armas","3.80","3.80","3.78","3.50","3.75","4.01","4.25","4.76","5.24","4.94","4.66","4.85","4.33","4.33"
"48076","Sukarrieta","21.56","18.87","16.48","16.76","22.32","22.47","22.66","22.86","22.99","22.92","25.42","22.54","22.35","23.19"
"20071","Tolosa","5.95","5.69","5.73","5.98","6.09","6.25","6.17","6.87","6.68","6.76","6.15","6.83","6.96","6.88"
"48087","Trucios-Turtzioz","9.77","9.77","9.63","9.43","7.46","7.43","7.41","9.40","9.28","10.97","14.93","13.36","11.39","11.41"
"48088","Ubide","22.35","22.35","16.67","22.47","22.22","27.17","22.73","24.84","31.25","31.85","19.23","18.99","12.50","18.07"
"48065","Ugao-Miraballes","6.07","6.31","6.58","6.11","6.62","6.65","6.66","6.95","6.96","6.72","5.46","6.42","6.14","6.11"
"48089","Urduliz","4.63","4.63","4.75","4.68","4.32","4.44","6.29","6.89","6.63","6.39","6.56","6.27","6.54","7.26"
"48074","Urduña/Orduña","6.71","6.95","7.14","7.09","7.31","7.53","6.81","7.35","7.13","6.96","6.56","7.36","7.91","7.72"
"01054","Urkabustaiz","6.82","7.58","9.31","9.31","9.06","8.22","9.24","10.03","9.34","8.70","9.13","9.77","10.21","9.59"
"20072","Urnieta","6.09","5.93","6.43","6.61","6.11","6.14","6.50","6.85","7.05","6.30","5.55","5.96","6.52","6.71"
"20077","Urretxu","6.71","6.71","6.52","6.55","6.68","7.07","7.20","7.09","7.14","6.78","5.61","5.63","5.68","5.55"
"20073","Usurbil","8.08","8.72","9.07","9.28","9.51","8.39","8.61","8.62","8.54","9.56","8.56","10.19","10.92","10.74"
"01055","Valdegovía/Gaubea","18.74","18.74","19.49","17.29","19.90","14.77","16.33","20.04","20.48","20.35","18.28","17.71","18.90","18.48"
"48080","Valle de Trápaga-Trapagaran","8.62","7.96","8.01","8.25","8.73","8.60","8.88","8.99","9.13","9.25","7.61","8.37","8.34","8.62"
"20075","Villabona","4.93","5.10","5.28","4.93","5.62","5.45","5.48","5.88","6.58","6.78","5.74","6.27","6.62","6.68"
"01057","Villabuena de Álava/Eskuernaga","16.72","16.72","19.42","19.29","22.26","21.74","18.69","18.87","15.72","15.82","15.62","12.35","9.32","9.12"
"01059","Vitoria-Gasteiz","5.92","5.92","6.08","6.16","6.19","6.36","6.44","6.59","6.56","6.45","5.82","6.29","6.24","6.33"
"01060","Yécora/Iekora","3.73","0.00","0.00","3.82","3.64","3.50","3.48","3.28","3.31","0.00","0.00","0.00","-1.234.56","0.00"
"48095","Zaldibar","4.23","3.58","3.59","3.28","3.60","4.59","4.93","4.64","4.71","4.81","4.16","4.52","5.20","5.20"
"20078","Zaldibia","4.44","4.44","6.38","6.48","5.90","4.61","3.97","4.59","4.62","4.72","4.12","5.47","4.73","4.68"
"01061","Zalduondo","15.62","10.42","10.47","10.75","10.78","10.47","10.26","10.81","10.81","10.81","11.05","5.78","6.02","6.49"
"48096","Zalla","6.27","6.50","6.37","6.36","6.37","7.31","7.55","8.06","8.07","8.49","8.21","7.76","7.30","6.71"
"01062","Zambrana","2.49","2.49","4.85","4.76","4.69","4.80","5.09","5.31","2.72","5.57","5.54","5.48","5.49","5.60"
"48905","Zamudio","9.52","9.52","8.91","10.10","11.29","11.94","12.96","14.05","14.00","12.71","12.15","11.31","11.70","11.52"
"48097","Zaratamo","4.98","4.98","5.51","5.45","5.43","4.20","4.74","4.61","4.03","3.50","3.59","3.66","3.06","3.03"
"20079","Zarautz","7.11","6.77","6.50","6.62","6.61","6.66","7.32","7.34","7.36","7.41","7.08","7.03","7.37","7.30"
"48024","Zeanuri","13.55","13.55","12.66","12.50","12.30","10.73","10.00","10.53","11.33","10.77","10.29","10.63","11.03","11.30"
"48025","Zeberio","4.61","5.54","4.62","4.61","5.56","5.61","5.65","6.64","5.64","5.60","6.60","7.70","5.85","5.88"
"20025","Zegama","5.94","5.94","6.57","5.86","5.16","5.80","6.49","6.70","6.11","6.29","5.08","6.79","7.66","7.67"
"20026","Zerain","27.45","27.45","23.17","19.01","18.94","15.33","19.76","20.58","20.49","16.26","20.33","20.49","20.33","19.92"
"20027","Zestoa","6.71","7.25","7.87","7.39","7.66","6.83","7.50","7.76","7.24","7.61","7.44","7.65","8.22","8.41"
"48913","Zierbena","19.45","18.78","17.38","18.80","17.69","19.30","21.14","22.43","21.95","24.15","26.34","27.28","26.69","26.29"
"01018","Zigoitia","6.87","8.02","8.55","9.15","10.85","9.78","11.10","9.70","12.35","13.54","13.01","15.79","16.24","15.78"
"48915","Ziortza-Bolibar","16.17","16.17","13.82","11.57","14.17","14.49","14.67","15.15","15.15","15.19","12.85","8.51","8.35","8.24"
"20028","Zizurkil","4.99","5.33","4.99","4.67","6.10","5.61","7.19","6.79","7.51","7.16","7.43","7.38","7.04","6.97"
"01063","Zuia","7.61","7.61","8.32","8.24","8.63","8.22","8.70","9.62","9.22","8.84","8.51","8.65","7.98","7.41"
"20081","Zumaia","5.70","5.60","5.63","5.79","6.04","5.78","6.38","6.46","6.64","6.75","6.06","6.60","6.42","6.34"
"20080","Zumarraga","5.14","5.54","5.13","4.89","4.97","4.99","5.19","5.34","5.36","5.37","4.67","4.96","4.76","5.22"
