"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,"2.84","2.73","2.46","2.97","6.39","7.92","6.06","6.74","9.72","9.28","8.6","6.4",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,"1","2.91","1.92","1.92","2.83","4.67","0.92","3.7","4.59","1.8","1.82","0.91",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,"5.68","6.41","4.75","4.95","7.59","11.14","11.07","13.24","15.93","14.86","13.99","13.33",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Aduna",NA,NA,NA,NA,NA,NA,"1.49","0.75","2.99","1.48","2.11","3.87","4.94","4.27","6.63","5.95","6.13","5.52",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Aia",NA,NA,NA,NA,NA,NA,"1.47","2.8","2.78","3.37","3.98","6.91","6.91","5.39","6.97","7.33","6.82","5.81",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,"2.26","3.88","3.33","5.62","3.83","11.45","10.49","11.31","15.44","10.53","9.89","7.22",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Ajangiz",NA,NA,NA,NA,NA,NA,"2.82","2.7","0.68","1.4","5.52","7.24","1.26","5.7","3.95","4.27","3.77","5.66",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Albiztur",NA,NA,NA,NA,NA,NA,"0","1.98","2.91","1.87","1.9","2.86","3.88","1.9","4.85","5.94","6","3",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Alegia",NA,NA,NA,NA,NA,NA,"3.23","4.52","4.85","4.14","4.91","9.44","11.84","10.83","11.63","11.03","12.12","9.98",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,"2.18","2.13","1.24","1.49","2.78","5.69","6.89","8.37","10.88","9.01","9.7","8.99",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Alkiza",NA,NA,NA,NA,NA,NA,"1.87","1.67","1.69","2.4","4.76","4.88","3.31","5.47","6.2","8.13","5.98","5.98",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,"6.32","6.46","5.85","5.34","7.85","7.98","11.65","14.11","16.05","16.9","15.48","15.15",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Altzaga",NA,NA,NA,NA,NA,NA,"1.64","1.69","0","1.82","5.36","1.82","1.82","3.92","3.92","4","8.51","6.38",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Altzo",NA,NA,NA,NA,NA,NA,"3.79","4.51","4.96","2.7","6.16","7.64","10.56","9.59","10.79","7.46","6.52","5.07",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Amezketa",NA,NA,NA,NA,NA,NA,"1.46","2.05","1.5","1.66","4.56","4.28","4.08","3.57","5.15","6.46","7.01","5.79",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,"3.24","3.55","2.51","2.76","5.59","9.19","7.67","7.77","9.92","9.51","9.42","7.64",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Amoroto",NA,NA,NA,NA,NA,NA,"4.07","6.82","2.88","1.46","4.96","5.44","2.67","4.93","6.38","7.14","5.07","5.07",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Amurrio",NA,NA,NA,NA,NA,NA,"4.66","5.25","3.84","3.36","5.64","8.32","7.65","9.29","10.99","11.48","12.28","10.55",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Andoain",NA,NA,NA,NA,NA,NA,"3.74","4.14","4.03","4.29","6.38","8.63","9.68","9.45","10.93","10.34","9.81","7.98",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Anoeta",NA,NA,NA,NA,NA,NA,"3.79","5.38","4.49","4.27","5.26","6.73","7.92","7.74","10.64","7.53","8.35","6.88",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Antzuola",NA,NA,NA,NA,NA,NA,"1.32","1.72","1.31","1.18","4.04","5.11","5.73","4.29","6.06","5.9","6.25","3.92",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Arakaldo",NA,NA,NA,NA,NA,NA,"3.03","6.06","9.09","0","0","8.11","0","11.11","4.35","8.51","7.69","7.69",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Arama",NA,NA,NA,NA,NA,NA,"0","0","1.75","3.28","3.13","1.39","6.45","6.67","11.11","3.03","7.69","4.62",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Aramaio",NA,NA,NA,NA,NA,NA,"2.04","2.12","1.92","1.36","5.05","3.51","3.56","2.36","4.45","4.11","3.14","3.14",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Arantzazu",NA,NA,NA,NA,NA,NA,"2.88","4.81","4.81","1.92","5.61","6.42","6.9","5.08","4.96","4.84","8.55","3.42",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
"Areatza",NA,NA,NA,NA,NA,NA,"2.59","3.12","3.11","3.49","5.98","7.38","8.42","10.33","10.94","11.54","11.08","10.82",NA,"Hombres parados registrados en Lanbide (% hombres de 16 a 64 años)"
