"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"7.13","7.49","6.72","6.99","6.83","6.64","6.06","5.47","5.17","5.26","5.88","6.39","6.64",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,"17.79","17.73","17.24","16.67","12.86","15.77","15.82","15.43","15.48","18.35","18.18","18.24","15.29",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"6.38","6.16","5.86","6.45","6.04","6.34","6.22","5.76","5.56","5.55","4.94","5.28","5.62",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Aduna",NA,NA,NA,NA,NA,"14.62","17.29","16.67","16.26","18.77","17.99","17.46","15.87","11.06","11","12.93","14.86","12.77",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Aia",NA,NA,NA,NA,NA,"17.86","18.51","19.3","19.99","19","17.31","16.85","14.96","13.9","15.26","14.22","13.2","13.18",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,"7.07","6.62","6.43","6.39","6.19","7.56","7.47","5.55","6.67","7.81","6.47","6.45","6.45",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,"4.66","4.62","4.55","6.79","6.76","6.74","6.74","6.61","6.55","6.62","6.56","6.51","6.47",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Albiztur",NA,NA,NA,NA,NA,"13.56","13.47","13.51","13.42","12.99","12.78","12.82","12.74","12.74","18.81","18.46","18.52","21.54",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Alegia",NA,NA,NA,NA,NA,"4.89","4.84","5.42","5.36","5.3","5.23","5.77","5.67","6.2","6.24","6.86","6.31","5.76",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"4.96","4.54","4.25","4.45","4.19","4.32","4.2","3.62","3.53","3.14","3.11","3.79","3.83",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Alkiza",NA,NA,NA,NA,NA,"21.28","20.27","19.29","18.69","17.91","19.89","19.61","14.08","13.74","10.65","5.31","5.43","5.56",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,"6.81","6.7","5.79","5.72","6.03","6.35","7.05","7.08","7.06","7.4","7.76","8.07","8.4",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Altzaga",NA,NA,NA,NA,NA,"21.28","19.87","12.99","12.9","12.74","12.58","18.63","6.25","12.42","18.4","12.12","11.7","11.49",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Altzo",NA,NA,NA,NA,NA,"2.99","2.82","2.79","2.71","2.56","2.49","2.49","2.49","2.45","2.44","2.47","2.48","2.44",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Amezketa",NA,NA,NA,NA,NA,"7.13","7.18","7.2","7.26","7.22","7.09","9.09","8.15","7.19","8.21","7.22","6.28","6.38",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"6.79","7","6.66","5.97","6.57","6.6","6.73","6.7","6.66","6.57","6.34","6.49","6.06",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
"Amoroto",NA,NA,NA,NA,NA,"10.7","10.55","10.2","9.93","12.29","12.32","12.25","12.08","12.22","12.39","12.2","12.08","11.96",NA,"Establecimientos de hostelería y restauración (‰ habitantes)"
