"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"7.72",NA,NA,NA,NA,"6.73",NA,NA,NA,"6.76","6.04",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Abaltzisketa",NA,NA,NA,"15.45",NA,NA,NA,NA,"15.75",NA,NA,NA,"11.81","12.78",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"14.81",NA,NA,NA,NA,"15.76",NA,NA,NA,"14.69","12.37",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Aduna",NA,NA,NA,"10.97",NA,NA,NA,NA,"12.92",NA,NA,NA,"12.74","9.82",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Aia",NA,NA,NA,"11.82",NA,NA,NA,NA,"11.47",NA,NA,NA,"10.12","9.97",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Aizarnazabal",NA,NA,NA,"11.01",NA,NA,NA,NA,"8.06",NA,NA,NA,"5.28","8.75",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Ajangiz",NA,NA,NA,"4.84",NA,NA,NA,NA,"8",NA,NA,NA,"4.69","4.31",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Albiztur",NA,NA,NA,"14.4",NA,NA,NA,NA,"11.59",NA,NA,NA,"13.49","11.11",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Alegia",NA,NA,NA,"14.35",NA,NA,NA,NA,"12.5",NA,NA,NA,"9.84","8.19",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Alegría-Dulantzi",NA,NA,NA,"5.86",NA,NA,NA,NA,"8.11",NA,NA,NA,"7.35","7.31",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Alkiza",NA,NA,NA,"9.09",NA,NA,NA,NA,"11.32",NA,NA,NA,"12.8","10.9",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Alonsotegi",NA,NA,NA,"12.16",NA,NA,NA,NA,"13.26",NA,NA,NA,"13.02","11.32",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
"Altzaga",NA,NA,NA,"28.3",NA,NA,NA,NA,"19.48",NA,NA,NA,"11.25","14.93",NA,NA,NA,NA,NA,"Población de 16 y más años ocupada en el sector construcción (%)"
