"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,"15.9",NA,NA,NA,NA,"27.2",NA,NA,"30.5",NA,"32.9",NA,"42.9",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Abaltzisketa",NA,NA,"67.8",NA,NA,NA,NA,"72.3",NA,NA,"70.1",NA,"72.6",NA,"82.9",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,"46.6",NA,NA,NA,NA,"47.9",NA,NA,"53",NA,"55.7",NA,"55.3",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Aduna",NA,NA,"28.9",NA,NA,NA,NA,"33.4",NA,NA,"39.1",NA,"42.3",NA,"36.1",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Aia",NA,NA,"29.7",NA,NA,NA,NA,"19.2",NA,NA,"29.6",NA,"33.6",NA,"37.9",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Aizarnazabal",NA,NA,"9.6",NA,NA,NA,NA,"12.9",NA,NA,"27.8",NA,"26.3",NA,"29.7",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Ajangiz",NA,NA,"35.6",NA,NA,NA,NA,"21.9",NA,NA,"15.4",NA,"14.2",NA,"18.1",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Albiztur",NA,NA,"18",NA,NA,NA,NA,"16.9",NA,NA,"20.6",NA,"23",NA,"23.1",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Alegia",NA,NA,"48.2",NA,NA,NA,NA,"43.2",NA,NA,"50.3",NA,"49.1",NA,"41.7",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Alegría-Dulantzi",NA,NA,"28.4",NA,NA,NA,NA,"38.7",NA,NA,"38.3",NA,"49.8",NA,"52.1",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Alkiza",NA,NA,"45.3",NA,NA,NA,NA,"40",NA,NA,"57.5",NA,"62.4",NA,"64.6",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Alonsotegi",NA,NA,"28.2",NA,NA,NA,NA,"31.7",NA,NA,"31.3",NA,"51.2",NA,"36.1",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Altzaga",NA,NA,"53.2",NA,NA,NA,NA,"63.7",NA,NA,"72.5",NA,"77.9",NA,"72.9",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Altzo",NA,NA,"15.9",NA,NA,NA,NA,"14.7",NA,NA,"22.6",NA,"25.5",NA,"26",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Amezketa",NA,NA,"37.2",NA,NA,NA,NA,"32.1",NA,NA,"27.1",NA,"22.5",NA,"20.5",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Amorebieta-Etxano",NA,NA,"46.7",NA,NA,NA,NA,"48.9",NA,NA,"47.4",NA,"53.5",NA,"59.7",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Amoroto",NA,NA,"15.5",NA,NA,NA,NA,"15",NA,NA,"22.4",NA,"26.2",NA,"24.9",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Amurrio",NA,NA,"26.2",NA,NA,NA,NA,"32.3",NA,NA,"27.3",NA,"35.2",NA,"33.7",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Andoain",NA,NA,"45.2",NA,NA,NA,NA,"40.8",NA,NA,"51",NA,"48",NA,"48.9",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Anoeta",NA,NA,"27.6",NA,NA,NA,NA,"60.3",NA,NA,"54.7",NA,"56.5",NA,"48.6",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
"Antzuola",NA,NA,"21.3",NA,NA,NA,NA,"23.8",NA,NA,"28.9",NA,"25.2",NA,"22.2",NA,NA,NA,NA,"Valor Añadido Bruto del sector servicios (%)"
