"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,"1.26","1.25","1.25","1.23","1.23","1.22",NA,"0.6","0.6","0.6",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,"2.03","1.56","1.41","1.23","1.24","1.24",NA,"0.77","0.62","0.78",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,"4.05","3.99","3.99","3.5","3.32","3.32",NA,"3.18","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,"1.64","1.62","1.62","0.75","0.75","0.74",NA,"0.74","0.73","0.73",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,"2.35","2.3","2.3","2.12","2.05","1.96",NA,"1.94","1.94","1.94",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,"1.78","1.75","1.75","1.71","1.69","1.69",NA,"1.72","0.86","0.87",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,"0.65","0.61","1.22","0.55","0.54","0.52",NA,"0.51","0.52","0.53",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.53",NA,"0.53","0.53","0.53",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,"3.96","3.75","3.75","3.77","3.7","3.65",NA,"3.75","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,NA,"1.57","1.53","1.53","1.51","1.55","1.54",NA,"1.55","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,NA,"1.38","1.11","1.02","0.92","0.91","0.73",NA,"0.57","0.48","0.64",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"21.58","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,NA,"1.52","1.35","1.05","1.19","1.05","0.89",NA,"0.59","0.58","0.58",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Andoain",NA,NA,NA,NA,NA,NA,NA,NA,"1.37","1.14","1.14","1.02","1.02","0.92",NA,"0.51","0.51","0.51",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,NA,"0.84","0.83","0.83","0.81","0.82","0.82",NA,"0.79","0.77","0.75",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,NA,"0.71","0.7","0.7","0.69","0.69","0.69",NA,"0.68","0.68","0.69",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Arama",NA,NA,NA,NA,NA,NA,NA,NA,"8.15","7.98","7.98","6.88","7.46","7.5",NA,"6.91","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,NA,"1","1.01","1.01","1","1","0.99",NA,"1.01","0.99","1",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Areatza",NA,NA,NA,NA,NA,NA,NA,NA,"1.39","1.35","1.35","1.31","1.27","1.22",NA,"1.24","1.26","1.24",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,NA,"1.37","1.35","1.13","1.12","1.12","1.09",NA,"0.64","0.65","0.64",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Armiñón",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,NA,NA,"2.09","2.12","2.12","2.12","2.08","2.03",NA,"2.1","2.11","2.08",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,NA,NA,"1.77","1.69","1.69","1.63","1.61","1.56",NA,"1.54","0","1.52",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,NA,NA,NA,"2.71","2.25","1.91","1.64","1.64","1.5",NA,"1.09","1.02","0.96",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Arratzu",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Arrieta",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Arrigorriaga",NA,NA,NA,NA,NA,NA,NA,NA,"1.58","1.33","1.21","1.21","1.2","1.08",NA,"0.97","0.97","0.73",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Artea",NA,NA,NA,NA,NA,NA,NA,NA,"2.2","2.06","2.06","1.97","1.92","1.92",NA,"1.94","1.95","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Artzentales",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Artziniega",NA,NA,NA,NA,NA,NA,NA,NA,"0.88","0.85","0.85","0.83","0.81","0.81",NA,"0.83","0.82","0.82",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Asparrena",NA,NA,NA,NA,NA,NA,NA,NA,"0.95","0.94","0.94","0.89","0.89","0.88",NA,"0.91","0.91","0.92",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Asteasu",NA,NA,NA,NA,NA,NA,NA,NA,"1.03","1.01","1.01","1.02","1.01","0.99",NA,"0.98","0.98","1",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Astigarraga",NA,NA,NA,NA,NA,NA,NA,NA,"1.03","1","1","0.64","0.62","0.3",NA,"0.27","0.26","0.51",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Ataun",NA,NA,NA,NA,NA,NA,NA,NA,"1.88","1.81","1.81","1.8","0.9","0.89",NA,"0.88","0.9","0.88",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Atxondo",NA,NA,NA,NA,NA,NA,NA,NA,"1.04","1.03","1.03","1.05","1.05","1.06",NA,"1.08","1.09","1.09",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Aulesti",NA,NA,NA,NA,NA,NA,NA,NA,"2.23","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Ayala/Aiara",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Azkoitia",NA,NA,NA,NA,NA,NA,NA,NA,"1.53","1.08","0.81","0.79","0.79","0.78",NA,"0.52","0.52","0.52",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Azpeitia",NA,NA,NA,NA,NA,NA,NA,NA,"1.17","1.06","1.06","1.05","1.05","1.03",NA,"0.93","0.72","0.72",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Añana",NA,NA,NA,NA,NA,NA,NA,NA,"8.29","8.52","8.52","8.57","8.93","9.04",NA,"9.09","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Bakio",NA,NA,NA,NA,NA,NA,NA,NA,"4.11","3.99","2.66","2.43","1.77","1.73",NA,"2.87","2.32","1.15",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Baliarrain",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Balmaseda",NA,NA,NA,NA,NA,NA,NA,NA,"1.06","0.84","0.84","0.61","0.59","0.58",NA,"0.57","0.58","0.59",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Barakaldo",NA,NA,NA,NA,NA,NA,NA,NA,"2.04","1.91","1.91","1.6","1.39","1.23",NA,"0.88","0.73","0.61",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Barrika",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Barrundia",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Basauri",NA,NA,NA,NA,NA,NA,NA,NA,"1.6","1.43","1.4","1.34","1.39","1.11",NA,"0.83","0.84","0.84",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Baños de Ebro/Mañueta",NA,NA,NA,NA,NA,NA,NA,NA,"4.2","4.2","4.2","4.56","4.63","4.73",NA,"4.62","4.82","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Beasain",NA,NA,NA,NA,NA,NA,NA,NA,"2.09","1.44","1.44","1.32","1.09","0.87",NA,"0.76","0.75","0.54",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Bedia",NA,NA,NA,NA,NA,NA,NA,NA,"1.53","1.53","1.53","1.55","1.55","1.52",NA,"1.45","1.47","1.46",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Beizama",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
"Belauntza",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0","0","0",NA,"Teléfonos públicos (por cada 1.500 habitantes)"
