"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.91","18.07",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","6.8",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.05","39.84",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.3","23.47",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.63","10.5",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.83","23.56",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.48","4.41",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","6.41",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.82","28.3",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.29","23.04",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.57","16.85",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48.83","46.42",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.24","11.49",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.23","5",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.78","23.2",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.42","26.47",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.15","19.23",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.21","28.85",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Andoain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.85","25.09",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.54","26.12",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.28","3.71",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.97","24.69",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Arama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.71","10",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.1","7.04",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.62","15.63",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Areatza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.55","41.2",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.52","12.93",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Armiñón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.99","19.17",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.12","15.97",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.75","24.72",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Arratzu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.42","14.15",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.79","4.46",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Arrieta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.79","18.38",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Arrigorriaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.38","34.54",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
"Artea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.89","15.92",NA,"Mujeres beneficiarias de Renta de Garantía de Ingresos (‰ mujeres)"
