"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,"3.39","3.29","3.15","3.16","3.07",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,"0.31","0.31","0.42","0.62","0.62",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,"2.72","2.7","2.66","2.49","2.33",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Aia",NA,NA,NA,NA,NA,NA,NA,"0.56","0.55","0.54","0.51","0.5",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,"1.63","1.57","1.53","1.49","1.41",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,"3.41","3.31","3.18","3.21","3.17",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,"0.6","0.59","0.58","1.15","1.14",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,"0.46","0.43","0.41","0.76","0.74",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,"3.13","3.11","2.88","2.8","2.83",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,"0","0","0.71","0.71","0.71",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,"6.54","6.41","6.37","6.21","6.29",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,"2.79","2.64","2.5","2.49","2.51",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,"2.05","2.1","3.05","3.03","3.02",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,"0.23","0.23","0.28","0.28","0.28",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,"0","2.44","2.48","2.45","2.42",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,"0","0","0.5","0.6",NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Andoain",NA,NA,NA,NA,NA,NA,NA,"0.43","0.42","0.42","0.34","0.34",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,"0.56","0.55","0.54","0.54",NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,"0.48","0.47","0.47","0.46","0.46",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Arama",NA,NA,NA,NA,NA,NA,NA,"5.78","5.43","5.32","5.03","4.59",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,"0","0","0","1.33","1.34",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","3.08",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Areatza",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0.88",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,"0.31","0.3","0.3","0.3","0.3",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
"Armiñón",NA,NA,NA,NA,NA,NA,NA,"0","0","0","4.83","4.44",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de ropa/textiles ( ‰ habitantes)"
