"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"11.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.36",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Abaltzisketa",NA,NA,NA,"31.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.29",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"10.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.36",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Aduna",NA,NA,NA,"14.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.82",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Aia",NA,NA,NA,"17.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.76",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Aizarnazabal",NA,NA,NA,"23.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.09",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Ajangiz",NA,NA,NA,"12.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.86",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Albiztur",NA,NA,NA,"34.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.15",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Alegia",NA,NA,NA,"24.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.68",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Alegría-Dulantzi",NA,NA,NA,"14.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.93",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Alkiza",NA,NA,NA,"29.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.74",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Alonsotegi",NA,NA,NA,"12.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.46",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Altzaga",NA,NA,NA,"40.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.55",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Altzo",NA,NA,NA,"23.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.11",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Amezketa",NA,NA,NA,"26.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.4",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Amorebieta-Etxano",NA,NA,NA,"13.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.67",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Amoroto",NA,NA,NA,"18.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.58",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Amurrio",NA,NA,NA,"11.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.12",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Andoain",NA,NA,NA,"12.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.78",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Anoeta",NA,NA,NA,"10.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.72",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Antzuola",NA,NA,NA,"13.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.31",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Arakaldo",NA,NA,NA,"26.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.13",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Arama",NA,NA,NA,"13.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.84",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Aramaio",NA,NA,NA,"15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.33",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Arantzazu",NA,NA,NA,"16.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.68",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Areatza",NA,NA,NA,"18.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.33",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Aretxabaleta",NA,NA,NA,"6.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.37",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Armiñón",NA,NA,NA,"15.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.17",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Arraia-Maeztu",NA,NA,NA,"10.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.18",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Arrankudiaga",NA,NA,NA,"20.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.57",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Arrasate/Mondragón",NA,NA,NA,"5.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.94",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Arratzu",NA,NA,NA,"24.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Arratzua-Ubarrundia",NA,NA,NA,"10.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.11",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
"Arrieta",NA,NA,NA,"24.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.54",NA,NA,NA,NA,NA,"Viviendas familiares desocupadas (%)"
