"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.78","15.2","16.5","20.87","25",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.09","30.43","20","24.14","34.48",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.12","15.01","17.68","15.54","15.96",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.33","23.81","17.39","16","20",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.04","11.45","8.88","6.59","10.78",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.28","41.51","45.1","30.23","34.88",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.33","26.67","24.24","19.35","12.9",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.14","14.29","31.82","30.43","34.78",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.29","25.71","21.64","22.48","26.36",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.09","22.83","23.83","23.81","30.69",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.04","29.63","29.63","27.78","33.33",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.14","14.05","13.22","18.72","18.72",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.29","28.57","33.33","66.67","50",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.22","25","17.14","13.89","19.44",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.1","25.86","30","33.33","37.68",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.22","15.54","18.21","19.59","20.8",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.67","4.17","13.33","19.35","16.13",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.42","15.35","16.06","14.86","18.51",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Andoain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.35","19.01","19.07","21.41","22.47",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.34","24.83","14.72","26.11","30",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.35","15.49","18.32","28.79","29.55",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","16.67","16.67","50",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Arama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.5","37.5","26.32","21.05","31.58",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.75","16.07","16.13","14.29","21.43",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.81","23.81","16.67","15.38","15.38",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Areatza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.1","6.74","4.94","14.29","22.62",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.46","15.99","16.27","18.48","24.64",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Armiñón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.18","27.27","25","12.5","6.25",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.27","30.3","17.86","38.46","34.62",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.91","5.97","8.96","9.23","15.38",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.14","16.5","20.04","18.27","23.39",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Arratzu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","15","17.65","19.05","4.76",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.39","19.44","11.49","10.99","15.38",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Arrieta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.67","20","17.5","10.87","17.39",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Arrigorriaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.91","13.17","12.45","12.58","14.48",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Artea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.85","7.69","6.25","3.77","11.32",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Artzentales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.11","11.84","19.15","15.91","20.45",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Artziniega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.66","22.66","16.22","14.88","14.88",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Asparrena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.39","19.67","17.95","16","20",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Asteasu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.31","32.32","35.65","33.61","35.25",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Astigarraga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.5","19.57","21.17","26.44","29.89",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Ataun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55.7","46.84","35","43.53","52.94",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Atxondo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.31","18.98","21.24","20.91","30",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Aulesti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.45","3.23","5.56","2.63","10.53",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Ayala/Aiara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.58","25.28","17.58","20.97","20.97",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Azkoitia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.34","19.11","18.21","18.97","22.41",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Azpeitia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.01","21.75","19.6","19.86","27.51",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Añana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","25","12.5","0","16.67",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
"Bakio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.73","11.76","15.83","8.7","5.8",NA,"Tasa de afiliación a la seguridad social por municipio de residencia"
