"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"29.47",NA,NA,NA,NA,"30.87",NA,NA,NA,"33.4","32.7",NA,"32.3","32.7","33.6",NA,"Antigüedad media de las viviendas familiares"
"Abaltzisketa",NA,NA,NA,"28.36",NA,NA,NA,NA,"32.96",NA,NA,NA,"37.6","39.1",NA,"39.6","40.6","41.6",NA,"Antigüedad media de las viviendas familiares"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"33.33",NA,NA,NA,NA,"35.08",NA,NA,NA,"37","38.6",NA,"39.7","40.7","41.9",NA,"Antigüedad media de las viviendas familiares"
"Aduna",NA,NA,NA,"21.87",NA,NA,NA,NA,"24",NA,NA,NA,"23.4","24.5",NA,"25.8","26.8","27.8",NA,"Antigüedad media de las viviendas familiares"
"Aia",NA,NA,NA,"27.83",NA,NA,NA,NA,"28.79",NA,NA,NA,"28.5","30.3",NA,"31.5","32.6","33.6",NA,"Antigüedad media de las viviendas familiares"
"Aizarnazabal",NA,NA,NA,"41.84",NA,NA,NA,NA,"39.26",NA,NA,NA,"39.1","39.4",NA,"38.7","39.8","40.7",NA,"Antigüedad media de las viviendas familiares"
"Ajangiz",NA,NA,NA,"45.07",NA,NA,NA,NA,"46.87",NA,NA,NA,"44.1","44.8",NA,"49","49.6","50.7",NA,"Antigüedad media de las viviendas familiares"
"Albiztur",NA,NA,NA,"35.87",NA,NA,NA,NA,"40.79",NA,NA,NA,"40.4","41.1",NA,"43.2","44.2","45.2",NA,"Antigüedad media de las viviendas familiares"
"Alegia",NA,NA,NA,"41.03",NA,NA,NA,NA,"43.78",NA,NA,NA,"45.5","45.3",NA,"45.9","46.9","48",NA,"Antigüedad media de las viviendas familiares"
"Alegría-Dulantzi",NA,NA,NA,"31.62",NA,NA,NA,NA,"23.27",NA,NA,NA,"23.9","23.3",NA,"24.1","25.1","26.1",NA,"Antigüedad media de las viviendas familiares"
"Alkiza",NA,NA,NA,"41.88",NA,NA,NA,NA,"40.54",NA,NA,NA,"40.2","41.2",NA,"41.6","42.6","43.7",NA,"Antigüedad media de las viviendas familiares"
"Alonsotegi",NA,NA,NA,"44.04",NA,NA,NA,NA,"43.25",NA,NA,NA,"44.2","45.7",NA,"46.6","47.5","46.9",NA,"Antigüedad media de las viviendas familiares"
"Altzaga",NA,NA,NA,"42.27",NA,NA,NA,NA,"42.99",NA,NA,NA,"42.7","44.7",NA,"47","48.1","49.5",NA,"Antigüedad media de las viviendas familiares"
"Altzo",NA,NA,NA,"54.57",NA,NA,NA,NA,"40.71",NA,NA,NA,"43.3","44.4",NA,"46.3","47.1","48.8",NA,"Antigüedad media de las viviendas familiares"
